#Generation 7: X
2.213058523144597664e-07 2.438642555325864727e-06 3.958575580385022795e-03 2.848280299187748189e-05 1.635929820589288302e-03 2.272209816288434602e-04 5.027949874057978429e-05 1.196173029086739920e-01 6.839825460540165381e-01 1.487164996512133520e-04 4.956265832750531355e-07 2.870803826297439656e-07 1.890570943932450270e-05 9.616204568231466743e-01 6.162772023446538719e-04 9.484388727364087002e-01 1.314996247374558558e-01 1.126715241191775674e-03 1.221735560557236748e-03 6.724470455738148578e-04 4.101537082425570644e-04 1.925533768875125999e-03 4.561215590202666675e-06 6.126893539481951256e-01 3.196535337578175777e-05 9.990067311824585294e-01 4.421082913786246547e-05 7.360020183268317640e-02 1.062137055278281300e-05 1.973216957815822174e-03
9.999389245786883818e-01 2.941944672311483659e-06 8.189742299032907164e-06 8.197058378837262680e-07 3.881540237448191915e-05 7.464109397835437412e-08 7.141734189391004797e-06 1.242038948980839978e-06 1.336663478174161961e-05 1.512025210800310884e-06 2.119998147205964215e-05 1.193137654119707423e-06 1.645576433325610821e-06 8.392838036935167619e-07 2.653468423050997948e-07 1.561561809902357605e-06 1.300788657580859937e-05 1.322484563933416422e-04 3.267012565752188938e-06 1.890378169960259868e-05 8.182312680152654645e-05 2.967161303225125164e-05 1.942989495381715291e-05 1.731207392615031985e-05 4.233257706890410649e-06 7.943253729482160807e-06 5.172515449170951637e-07 2.475061954522005651e-05 3.893942725511959736e-05 3.138935032680927658e-05
2.442069496349230176e-07 5.955504163378328906e-06 6.757635711504709271e-05 7.718694006095186134e-06 1.615701010160676106e-03 2.379080307929143877e-04 5.007954672223739409e-05 2.790684061405360704e-04 6.685507771678200761e-04 5.856618829801833975e-06 1.719977334215051957e-05 2.689152449455709449e-06 1.890570943932450270e-05 2.251175563282303838e-04 1.907111457894401015e-06 8.814119101931818800e-01 2.191232469391957041e-04 9.265185540383059101e-07 5.983183223715526564e-04 1.071416896317405444e-04 1.354028199676457863e-05 1.549059609066626042e-05 3.408475742430646912e-05 3.647213442373747894e-02 8.683685237208050024e-07 1.367236104155528098e-02 2.753459139071731078e-06 2.619080174380700177e-04 9.642442928725191570e-06 1.973522054863445507e-04
1.525988481428000153e-06 1.023706032609486268e-06 9.638484617246535248e-05 4.852789561483213912e-05 8.054052025662513205e-06 3.407066990196880128e-05 1.368482244434094297e-05 5.489217952452006896e-05 3.984007596608746992e-05 1.208885454852517478e-04 5.730183664799662959e-05 4.478410075113457938e-06 7.203094397365308810e-07 3.912949208227005718e-06 1.416351381574450360e-03 8.322030791376167080e-04 1.022969379375387642e-04 1.915041058795565479e-05 3.737741982593592908e-05 2.047061039830398721e-04 1.094372028607930435e-05 1.099682411590859749e-04 1.822928369203761232e-04 3.901405908858800453e-01 1.076446878536165911e-06 7.663157566323453712e-04 7.530762038853177858e-06 1.489561212711143544e-05 3.594976939087698597e-06 1.150117464649208845e-03
9.443021620830192031e-01 1.803895273789661441e-05 7.929417168836024174e-05 2.048342969458401882e-04 2.054230013251148580e-05 5.896863321025390642e-05 7.902957444808379208e-05 7.857718569012873359e-04 1.600720419829753348e-03 6.402217980038849043e-06 3.031017610164938919e-06 5.499975083793438841e-06 9.391330657376556029e-06 1.965930177972496085e-06 4.829765018889218935e-05 3.233754047637457137e-05 6.199687941932878867e-05 7.984150820524943209e-06 6.048516875974529469e-05 4.747877181108816648e-06 7.829006607918208131e-07 1.600248140133392100e-06 5.468640621961425919e-05 1.510566370559536693e-04 2.741226883220009345e-05 1.734399534462257931e-06 1.359929849541372616e-05 2.594787563427010071e-06 1.423502582871851688e-04 3.831061680165797083e-05
3.450574066207984063e-06 4.648001540199084216e-05 7.830786616453339066e-03 2.283563159277379436e-04 3.568661064208007011e-05 1.085527971354301874e-04 3.949180058132705352e-05 3.209647487924424105e-04 5.820542458953321258e-04 6.268447629333967334e-05 1.254423596748030501e-03 2.881246436687012939e-05 5.758418498717557795e-05 8.014725467206446337e-07 1.009190902912749151e-05 9.152213819165540710e-05 1.030895505825177305e-05 6.691489324666863824e-05 2.758897445418711201e-03 3.951873001309039526e-03 2.982339906868281125e-06 3.144132479884454226e-03 1.029473654048098329e-06 5.267051952483748609e-05 1.011534686671797245e-03 1.758759738638622883e-06 1.377833193870421961e-04 1.540300317019998450e-04 3.323242407743791653e-05 2.740542489544120193e-04
9.779654906062092978e-01 1.604386035903967642e-05 5.609858437365165227e-05 3.358929156904435706e-03 2.748153393048666238e-04 1.936167244088115951e-07 2.315203313416530628e-03 1.726349012315878530e-04 1.154263917112644776e-06 2.302056065070935535e-04 1.014718646367301913e-02 5.375616419166256676e-06 1.215928929321424323e-05 3.582607921060066970e-06 1.225357613571351114e-05 1.542632905154337337e-06 5.883744662592893106e-06 2.539356081443606625e-04 6.729509449194234374e-06 1.768720662422576745e-05 2.964927476796636041e-04 1.416552689952724117e-05 8.065294256599280648e-03 1.542881536303696401e-05 7.201161045297976677e-06 1.181376131608020062e-05 1.233070325048020340e-06 1.309731588542111923e-05 4.238992150052520885e-05 1.226447379088993082e-04
5.292619537977683031e-01 2.877238560978660829e-04 8.215332120772476324e-05 7.786031506006676330e-07 1.882291762867262952e-05 2.005905540932005507e-06 7.871881557147838464e-06 2.749162766286453326e-04 2.098293901163969500e-05 5.048149676717068651e-07 1.667265554288819741e-05 3.104375639005336855e-06 3.982787311051081460e-05 1.089637960979435421e-04 8.208752051757308332e-06 8.218031037065993779e-06 4.469729777711905268e-05 2.564279279674801232e-05 1.526228692909717150e-04 1.757961854401886314e-05 7.959845280799399772e-07 5.170049411477205058e-06 3.378979125204939352e-06 1.898745222180590368e-05 1.397514594500334903e-04 1.817388115261713973e-05 8.396475902542511083e-06 7.923313431093918779e-04 1.561664589473313534e-07 8.664325265739462997e-06
7.511742413713079491e-01 8.465165365214661342e-06 1.154087674659937546e-04 5.814620073336259861e-06 8.168542824143133462e-06 5.912280293246627304e-07 9.126648174284431595e-07 5.672748301841001926e-05 8.358596563227526505e-04 5.210814533463151935e-06 4.922005374309532799e-06 2.562588968011725942e-06 1.607069766571473702e-05 4.496181021216864908e-06 1.670132545835091421e-05 5.905362378775193304e-05 7.192063165820144132e-08 1.502833525308918796e-05 6.205244824146281118e-04 7.052791496474215241e-05 4.295612216190528644e-05 4.326161372785354796e-06 5.070462624570078517e-06 7.964613925949814841e-06 2.851087205425659647e-06 1.458887503880791238e-06 1.232290908060602339e-06 2.530941988829934952e-05 1.710332142170849382e-06 2.372011495835874679e-05
1.779999840243381981e-01 1.983404545631424997e-04 1.652090612156024892e-05 3.487510991613955759e-08 4.155454480206018661e-04 3.377040267193273437e-05 8.300826954347206797e-06 4.067660031278030175e-05 5.310882678384158559e-06 1.938526527280225788e-05 5.891901260725449192e-06 3.208455367066926880e-07 1.051906344584509458e-06 1.484349503868531955e-04 6.032778001214679866e-06 6.504776543486920381e-06 7.968533417999816104e-06 7.961994768632922327e-06 1.121418531732177974e-02 1.646257917989022285e-06 5.490296794820027623e-07 1.109031836702609853e-05 1.475761284058863855e-04 2.662699283260793801e-06 4.439208002434062001e-04 1.365381402991794443e-06 1.007143373047910471e-05 4.803390711895532054e-07 1.776450484108571212e-06 7.789212826644382478e-07
