1.595405379399632118e+00 7.384608906839446263e+00 3.143670566056044002e+00 2.985759168557017951e+00 4.389093226820149241e+00 2.836637453944709009e+00
6.015463727423224327e+00 6.455392937640612727e-01 2.461962449596183156e+00 3.776135778930197695e+00 1.835537298735375078e+00 3.083992999057874496e+00
3.354054817829510426e+00 1.064057033780012373e+00 4.812497727582344176e+00 3.273901046723140418e+00 1.342806322438829136e+00 8.704353927027710824e+00
7.764269037688258379e+00 6.446192128235882279e+00 4.504695445066321469e+00 5.110743405917295590e+00 3.439203590319513282e+00 5.462462708007468137e+00
9.360967993341269278e+00 8.604007785034749389e+00 4.430917748975340409e+00 1.406154026278433111e+00 1.231123981502382225e+00 4.033833951049546229e+00
6.580204221350679283e+00 6.587715079826140574e+00 2.205156568789994331e+00 1.540598614872907834e+00 4.920719105574939967e+00 2.914870152678701754e+00
8.161038792241939177e+00 1.120811939834490900e+00 2.481419361574076277e+00 2.702876477040764058e+00 3.082938495074369012e+00 9.877365317765958608e+00
8.632351043080856101e+00 1.413926597304915100e+00 3.801462207701252538e+00 1.893480088398543648e+00 3.045075519451135193e+00 7.234973389870979155e+00
2.103833572792482620e+00 6.116328744794579109e+00 3.924130728408702140e+00 2.462352435966532305e+00 3.484567619208756906e+00 5.480417045116263708e-01
1.783842128864939980e+00 5.629448113527386610e+00 3.294118371942167389e+00 2.114837774726479935e+00 3.468257601452465977e+00 8.884447112400909674e+00
3.468840978275440357e+00 5.059183260436132201e+00 3.014326827378430718e+00 2.875992098858927370e+00 1.671889745731610866e+00 5.583402664649685043e+00
5.811996253604241325e+00 6.663347979116077013e+00 3.524140490706270779e+00 2.417504585855349220e+00 4.792548383754239083e+00 4.217762613656886650e+00
5.477195044418801118e+00 4.055298619499019708e+00 4.854756369635067514e+00 6.537158995356870950e-01 4.203089075354473181e+00 6.601836634046928332e+00
9.996890066977282885e+00 7.847861166766680441e+00 3.358120086319023923e+00 4.006379064841353532e+00 2.462117305800678224e+00 7.155318180697847197e+00
2.779978408201489337e+00 2.216156444115824797e+00 4.244422571653537979e+00 1.018522166028912879e-01 1.711058414661668747e+00 1.176061830655062757e+00
8.758913137802030846e+00 8.968494529386795477e+00 1.975890605392542909e+00 2.393327809514853577e+00 1.046086724942512980e+00 2.356377200975158515e-01
3.654398260585009162e+00 9.655857469073778176e+00 2.634602287809024723e+00 3.808344195764529871e+00 1.089318365407684785e+00 5.933130999368888325e+00
7.058501295903464978e+00 4.736438108796589219e+00 3.276533977432358302e+00 3.683226762876571136e+00 2.940638144034145363e+00 9.719695515890245829e+00
9.888937762807195497e+00 2.583518377808608601e+00 1.342316597001362188e+00 1.025235501792092219e+00 1.760459691009358174e+00 4.323458972820527491e-01
9.461295085598818488e+00 9.175813302976772334e+00 2.340156647343719865e+00 1.269537555957063413e+00 1.618092856486969655e+00 3.889286231813398942e+00
7.568937190189424236e+00 8.240640345437167946e-01 4.885689823191128767e+00 1.008289490199705263e+00 2.218634277791497134e+00 8.381089923847246936e+00
2.222269833676322026e+00 6.734213316739900534e+00 2.163394644421537727e+00 3.109678816110382105e+00 4.346146660454008881e+00 2.792935510088021100e+00
8.249868360279531743e+00 2.399677905330026562e+00 1.718548305803882403e+00 1.812543588112012216e+00 4.816001759089632905e+00 1.460716891888191427e+00
1.648249320362238590e+00 9.368148101089484925e+00 2.675046313035544188e+00 5.817704377672328064e+00 1.126924982281741983e+00 6.288860231697148251e+00
1.006223725959194848e+00 6.320770681165162941e+00 2.950149873380147003e+00 5.339466283595094787e+00 2.502329358179876451e+00 8.982088892728183893e+00
