#Generation 150: X
5.333235732844653327e-12 7.760700737576586871e-05 2.186136978493467657e-04 4.465880640254927397e-05 1.109427582476163563e-04 1.213477982415604945e-03 1.042283249328200632e-04 4.758043679075805131e-04 1.206627872596076605e-04 4.887213375833065901e-04 1.593318293266024130e-03 3.084102845690394582e-04 2.873997103233006441e-04 2.753787380142755110e-04 2.657870937441648507e-04 4.300028712359991643e-04 4.304397482239394205e-04 4.759109906186295680e-04 3.285553341288437483e-04 8.806319674189498452e-04 4.067052152393973129e-04 4.514826509133896063e-04 2.373679499251993112e-03 3.011630961466600946e-04 6.237125380419882492e-04 8.483994951067708006e-05 2.417021699971187015e-03 8.308748020138150610e-04 1.578380082706751762e-04 7.416746434504292241e-05
9.975775943453623062e-01 3.834182785495657449e-04 3.693858182093618780e-05 1.927296310929948293e-04 1.104636509823543624e-05 1.746104919889746032e-03 4.085411932747143792e-04 1.522649206233339918e-03 7.462848243283027195e-04 3.698780866716080669e-04 1.090506743653597019e-03 6.666744339154966536e-04 1.705715992932077551e-04 1.279365773703090283e-03 8.736128322434633369e-04 9.463287736135992572e-05 2.234112054226265742e-04 2.572675084185104054e-04 1.450479664799906383e-04 1.941557740405177711e-04 1.730780747062191961e-03 7.091554875181701979e-04 1.312491176559156016e-03 3.374727677835786415e-04 5.545071496294736151e-04 7.018921219260206793e-04 7.414143173506385250e-04 8.423335790064546665e-04 2.145620608122041594e-04 6.095805071362536470e-05
7.144027446670840886e-01 8.581949938381247013e-04 3.193215531644886217e-04 1.928005978475070387e-04 8.629776511156231301e-05 1.202686580655218255e-03 4.685331276968306841e-04 1.369923983244044447e-03 5.532791066364250044e-04 3.358640110046987991e-03 4.242499166567770263e-03 1.560209372176401144e-03 3.998190334361039172e-04 9.633007991567943927e-04 8.054488171703793817e-04 1.407014397409331135e-04 4.595108515959952020e-05 5.236097618023351566e-04 3.325195636756650961e-04 9.565878841593580947e-04 1.749987664436491444e-03 2.572716947679487467e-03 7.362035407012274425e-04 5.183219852809611752e-05 7.223158773220445059e-05 1.376704652334250281e-05 1.340538331973117891e-04 7.076424232869602503e-04 7.242100589355542246e-05 2.632349214759973884e-04
2.915783831773464674e-01 5.354012429976477390e-04 8.610550477862390518e-06 1.492789057418769292e-04 1.600871042881724451e-04 1.155988347042502312e-03 2.670497464979626175e-05 1.019842964801532473e-03 1.503612574636351614e-04 3.496598545770377635e-04 3.728744937598013533e-03 6.701204666688354798e-04 6.531910134795820486e-04 7.100776585870374833e-04 8.077132269101183499e-04 8.273317334127625391e-04 1.318910754871387852e-04 3.320958937281485871e-04 1.858298941356613843e-04 1.110594331311417875e-04 3.259240835928079198e-04 4.395254167807175405e-04 1.380150221418534676e-03 3.261908786270429944e-04 3.513636001971282615e-04 1.097689873328500771e-04 3.904407832441863417e-04 6.429893154390272812e-04 1.303443336877036190e-04 9.516383672605769966e-05
2.958790664401694803e-02 1.057347659993058834e-04 5.654560412212571901e-05 1.923654442552820627e-04 2.002057490704641971e-04 1.086155915617854212e-03 2.225590652363485444e-05 1.265350989544956764e-03 5.198182150906482165e-04 8.318766454974196780e-04 6.754252330978330332e-04 6.955043479059703094e-04 7.799509653967660666e-04 8.722166911377616984e-05 8.177783003138572402e-04 6.049524970454834031e-04 4.301411893831437027e-04 2.136636638009340101e-04 2.991462939624077184e-04 1.242209091736324461e-03 1.437937316802963446e-04 1.350904583709758040e-03 1.280966166544424004e-03 3.072660370246329750e-04 3.473364453893130598e-04 9.864678985079233233e-06 4.374791082597898626e-04 2.117605156191541089e-04 9.088966937221892514e-06 1.646228079619674962e-04
3.859477025186409116e-01 4.068233833810807384e-04 9.155511949045301405e-05 1.755066807807661479e-04 7.480908812590324111e-04 2.236905315187801284e-04 5.356260926043896354e-04 9.697426481830431549e-04 6.787495963929118109e-04 4.678872997384221264e-04 3.302357341637379533e-03 3.040712003202438417e-03 7.770666631625189075e-04 1.982361314135038920e-03 5.762819519304601679e-03 8.146220163321605395e-04 3.011289974721030236e-04 6.617699136554637714e-04 1.626435416119130983e-03 1.160113151035039670e-03 3.386348411235296646e-03 1.606105826142795482e-03 1.833827387564902810e-03 1.091880687541887831e-04 2.691944597619871059e-04 1.035498276091833788e-03 1.159156667065340627e-03 1.490454334172941053e-03 2.019567094080001492e-03 3.124583682739651928e-04
4.055017869260260643e-01 1.312441895646201647e-04 1.209077003889485113e-03 1.755066807807661479e-04 7.546530577107409031e-04 1.169889463882995513e-03 5.356260926043896354e-04 9.887606524155896377e-04 4.563791309554665523e-04 4.678872997384221264e-04 3.370346938356054943e-03 3.040712003202438417e-03 7.770666631625189075e-04 1.346257058514602461e-03 7.807597339401796920e-04 8.258223951974341670e-04 9.905933277959955954e-05 3.105261741905289592e-04 2.446276416548797024e-04 1.160172618688837037e-03 2.174810174443523106e-03 1.610445690240250001e-03 1.833691924882475000e-03 1.137851495800527938e-04 2.691944597619871059e-04 1.012346895084928174e-03 1.159156667065340627e-03 4.794079847605205776e-04 1.299946230689093219e-05 1.760027450236865694e-04
3.102660785264608756e-01 2.666330074620887336e-04 1.051360681437803202e-03 6.808153332685433295e-05 1.593995638965595564e-04 1.153625750052338951e-03 3.928719940883201650e-04 1.019008796237567700e-03 9.113453141444277390e-04 3.536721596529802600e-04 3.239118911405179223e-03 5.205857671151921731e-04 6.253508379508670003e-04 5.472785493113589868e-04 2.314065515063866473e-04 6.873108429977260996e-04 1.445173038174271478e-04 3.375885361856440555e-04 1.958186584871554018e-04 8.236584524205281315e-04 1.585019041894499166e-03 2.649594974966410464e-04 1.011058324530404512e-03 3.035928653978888642e-04 4.383989394769137980e-04 3.079699835668241832e-04 4.431804038428436773e-03 7.413465759932402321e-04 4.171355852823722195e-05 1.031090616612861352e-04
6.907003717591102543e-01 5.251200995488396715e-04 3.698411510270790113e-04 6.235049499864067993e-05 1.460825353832899626e-04 2.964487196609660001e-03 3.912238013800650141e-04 1.471178875298860588e-03 2.660448871761226727e-03 4.408758343849811614e-04 1.554175219438936294e-03 7.332093921539393870e-04 1.808794932934430950e-04 2.762624410428156504e-04 1.222140545767132582e-04 2.743564846606084268e-04 1.472354314349057138e-04 4.384562792404952470e-04 3.276706458857103787e-04 1.139098281196439244e-03 2.242846705405884041e-03 4.590356101752946210e-04 1.337539485891794683e-03 3.428220708162740197e-04 6.437364748613978206e-04 1.082531588524560866e-04 2.491957209114569784e-03 1.423352823917940291e-03 1.612031178096680947e-03 1.092794179312764683e-04
8.710286154826064609e-01 1.173672109449019842e-04 1.448799712148261115e-03 3.243184778835425056e-04 5.166394762357417580e-04 1.736392087297011213e-03 4.391303677544453098e-04 1.174710879837322173e-03 3.708181298348237997e-05 1.156511833197822843e-03 1.210666026092122819e-04 6.447439241934336185e-04 8.133997876650573330e-04 6.228424048576023829e-04 2.250559417383728232e-04 4.227516978270396070e-04 2.294081008723568369e-04 6.423402599703509439e-04 2.827711476647042262e-03 1.205309758366427276e-03 2.318075338069405973e-04 3.977878852659297131e-04 1.818417547510101399e-03 2.557509146699296501e-04 1.220398885525931804e-03 8.085351108704401716e-05 4.622977029811329089e-04 7.389998712228978105e-04 1.885689342910722025e-04 3.065451611516743346e-04
