#Generation 1: X
1.642257969700647191e+00 1.674903079684995078e+00 1.628616643544370746e+00 1.997224652834098668e+00 2.483887062533982615e+00 5.520545301071488886e+00
3.672236276415850487e+00 5.749340532384543678e-01 2.703717227576809989e+00 1.464599220786696243e+00 3.499978650921819590e+00 7.903661759908723106e+00
2.606901366929661457e+00 3.268353222739036390e+00 3.230111674585100623e+00 2.939871727322391770e+00 4.897470890629749718e+00 7.422559105357315445e+00
4.059721105756049830e+00 2.022683277009924563e+00 2.346825879425002981e+00 9.569505102944855235e-01 2.815878576002809552e+00 7.257728590186951934e+00
7.545379103752443140e-01 1.345395932236997050e+00 2.587934962070884026e+00 4.172956868597904823e+00 3.788705432069045198e+00 3.518998083494973006e+00
1.292209702731430543e+00 3.462279291120884839e+00 4.213618599002398213e+00 2.535675149117665672e+00 4.298615756707603097e+00 5.348967154540119395e+00
3.774338576417324287e+00 2.755803014763162917e+00 1.420523781453015388e+00 1.414490441312465263e+00 1.965796430363354386e+00 9.188819392337713055e+00
2.230275182693831904e-01 1.448112808051041034e+00 2.679602499639192725e+00 2.758945982074232806e+00 4.478497924738320535e+00 3.807721007223405785e+00
2.507262832932761309e+00 4.211246624141419481e+00 2.460225766851942275e+00 3.982296577046924746e+00 2.140812673633976093e+00 6.321567240501234863e+00
5.116723502816994618e+00 2.302521900970933899e+00 3.955439669790975277e+00 2.593769504173594420e+00 1.180999003962845517e+00 7.502097035129660973e+00
3.229910353156876912e+00 4.349220394582631322e+00 2.020439556258189384e+00 3.006650803373200898e+00 3.136372004438695349e+00 5.133874704785660548e+00
6.733936301782876832e-01 3.318180758292931909e+00 1.284667578616308203e+00 9.234953099435065649e-02 4.865498653905003579e+00 8.969669721661908568e+00
3.021670535346479003e+00 3.272580686066647870e-01 2.223506454122136766e+00 4.232755891963623895e+00 3.915232486623041464e+00 2.648197334248811430e+00
6.532244255630322627e+00 1.869062647516082531e+00 2.483856040344038618e+00 2.380764127353399928e+00 1.572915633225669962e+00 8.880531841859745867e+00
2.999121243425569183e+00 2.523634904299006720e+00 4.383914787257937817e+00 4.068924409435826561e+00 4.736351621934875133e+00 3.724672959679022899e+00
9.345095802125533702e-01 4.234552295303205260e-02 3.687441520252921823e+00 1.738357591635671495e+00 4.641796605581528290e+00 3.940060024132945760e+00
2.113765712928669327e+00 2.268332351697627036e+00 1.197194691256378007e+00 3.309303396693391797e+00 3.952765783571113190e+00 8.528628852151785011e+00
5.151003755750636071e-01 9.336781245574027333e-01 1.215037762581644865e+00 2.316623668318217533e+00 4.242602055080712198e+00 3.065277964443353209e+00
5.523631587375202656e+00 1.931388011876318700e+00 2.957664589851738413e+00 1.324678556176236643e+00 3.443198942156997955e+00 2.003571726055040969e+00
5.747363917793287591e+00 3.620220090724236783e+00 2.083822731309600051e+00 3.807082211656137360e+00 4.577109002574616170e+00 7.752423166588156889e+00
4.488739362079142481e+00 3.186694719119004926e+00 3.057804733049201307e+00 3.075588905866200484e+00 4.205388916107683173e+00 7.546009405326227215e-01
5.366529830459030315e+00 2.405976541750263653e+00 3.305151093272388430e+00 5.955726069865949768e+00 2.594389335722984580e+00 8.252504806931389325e+00
5.031488558173422554e+00 4.563741836537497321e+00 1.781283514683297708e+00 3.408146494827854145e+00 1.405628182723450470e+00 9.422903317444092153e+00
7.172838295012244458e+00 3.072795457223767013e+00 4.707323877748505581e+00 1.608528234382818223e+00 2.166339604603997770e+00 7.826978871556395490e+00
1.778061626560266673e+00 7.194117746444296246e-01 4.084472799427283363e+00 5.626212137406598757e+00 2.760660768990637060e+00 3.224698583225818371e+00
3.327386779865228572e+00 2.907749260221388798e+00 1.509278128105883354e+00 5.142109367621538141e+00 2.058704794737553190e+00 3.138765111364551608e+00
4.835201651509468235e+00 6.711856261958205616e-01 3.483931038968099081e+00 4.928751326839734048e+00 2.253264474107390392e+00 2.558588829236401629e+00
6.831112997098212070e+00 4.877055355438187689e+00 3.607287622696931262e+00 9.718311580660536908e-01 3.727584234873841496e+00 5.861529015156645706e+00
6.420513561101635958e+00 1.210984330741352810e+00 1.748355471142705397e+00 3.721631289730615855e+00 4.161392580766049676e+00 2.987781835260465257e+00
